"PACKING_OUT_TIME","HANDLING_TYPE","AREA_PACKED","CONTAINER_CLASS","PACK_STATION","AREA","PACK_USER","PROD_CODE","QTY_SINGLES","SHIPPING_LPN","ORDER_NO","LENGTH","WIDTH","HEIGHT","WEIGHT","CONVEYABLE_IND","COLLATABILITY_IND","MANUAL_BAG_TYPE"
"2018-11-25 19:23:06","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","76692112",1,"3051598933","00000000000057401854",155,105,3,10,"Y","N",
"2018-11-25 19:05:11","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76755217",1,"3051597169","00000000000057411015",160,130,70,421,"Y","N",
"2018-11-25 19:22:18","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76755217",1,"3051599536","00000000000057405463",160,130,70,421,"Y","N",
"2018-11-25 19:16:39","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76611320",1,"3051598431","00000000000057410440",170,170,45,268,"Y","N",
"2018-11-25 19:25:24","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77240429",1,"3051599752","00000000000057416534",200,200,25,673,"Y","N",
"2018-11-25 19:00:24","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-8",2,"797827","77204243",1,"3051593006","00000000000057286875",350,230,55,591,"Y","N",
"2018-11-25 19:34:56","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","77627310",1,"3051600608","00000000000057398208",395,300,25,244,"Y","N",
"2018-11-25 19:42:09","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77261502",1,"3051601548","00000000000057421155",292,216,73,575,"Y","N",
"2018-11-25 19:41:56","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","77261813",2,"3051601583","00000000000057416874",270,122,120,328,"Y","N",
"2018-11-25 19:45:29","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","77204248",1,"3051602721","00000000000057417715",220,210,95,219,"Y","N",
"2018-11-25 19:21:26","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","77261808",2,"3051598914","00000000000057403361",102,72,72,80,"Y","N",
"2018-11-25 19:13:21","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 12",1,"797945","76611232",1,"3051585894","00000000000057392429",163,163,15,187,"Y","N",
"2018-11-25 19:37:12","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","77261304",1,"3051601456","00000000000057418377",270,190,50,380,,,
"2018-11-25 19:34:40","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","77261304",1,"3051600312","00000000000057418332",270,190,50,380,,,
"2018-11-25 19:15:04","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77261304",1,"3051597973","00000000000057418126",270,190,50,380,,,
"2018-11-25 19:15:06","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76770127",1,"3051598084","00000000000057404561",370,234,76,602,,,
"2018-11-25 19:50:26","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 4",1,"797723","76651501",1,"3051596519","00000000000057411128",175,111,70,326,"Y","N",
"2018-11-25 19:25:42","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76649634",1,"3051599600","00000000000057420742",262,175,175,318,"Y","N",
"2018-11-25 19:26:16","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","76649634",1,"3051598234","00000000000057415733",262,175,175,318,"Y","N",
"2018-11-25 19:22:34","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 1",1,"798235","76751310",1,"3051593251","00000000000057365388",300,170,60,590,"Y","N",
"2018-11-25 19:02:52","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","76751310",1,"3051596333","00000000000057411821",300,170,60,590,"Y","N",
"2018-11-25 19:28:01","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","76751310",1,"3051594468","00000000000057403838",300,170,60,590,"Y","N",
"2018-11-25 19:25:28","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76502504",2,"3051599570","00000000000057402195",170,120,10,28,"Y","N",
"2018-11-25 19:10:38","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","76502504",2,"3051597673","00000000000057400349",170,120,10,28,"Y","N",
"2018-11-25 19:33:40","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76733481",1,"3051599428","00000000000057417583",310,310,60,822,"Y","N",
"2018-11-25 19:49:35","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76750902",1,"3051602521","00000000000057420300",270,270,66,914,"Y","N",
"2018-11-25 19:50:07","PlasticProtectionBag","SAP MP2","SAP MP2","SAP Station 07",2,"797756","76750903",1,"3051599848","00000000000057393733",270,270,53,1016,"Y","N",
"2018-11-25 19:06:47","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 5",1,"797877","76652101",1,"3051592292","00000000000057403344",200,175,75,926,"Y","N",
"2018-11-25 19:26:16","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","76652001",1,"3051598234","00000000000057415733",195,185,100,804,"Y","N",
"2018-11-25 19:37:12","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","77261302",1,"3051601456","00000000000057418377",310,160,65,491,"Y","N",
"2018-11-25 19:45:15","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 59",1,"797823","77261302",1,"3051602779","00000000000057401919",310,160,65,491,"Y","N",
"2018-11-25 19:35:08","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 37",1,"798212","76589643",1,"3051601670","00000000000057400358",75,75,27,50,"Y","N",
"2018-11-25 19:49:19","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 58",1,"798333","76591007",1,"3051603512","00000000000057399149",131,130,15,54,"Y","N",
"2018-11-25 19:07:46","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 59",1,"797823","76521951",1,"3051598496","00000000000057343586",220,162,22,273,"Y","N",
"2018-11-25 19:54:55","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","76521331",2,"3051603006","00000000000057421246",190,100,30,56,"Y","N",
"2018-11-25 19:08:12","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-5",2,"797268","77210602",1,"3051595743","00000000000057293397",355,205,30,203,,,
"2018-11-25 19:39:29","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 5",1,"797586","77238526",1,"3051598251","00000000000057367102",160,75,35,60,"Y","N",
"2018-11-25 19:52:10","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 11",1,"797478","79410514",1,"3051596237","00000000000057259823",370,170,85,100,"Y","N",
"2018-11-25 19:49:42","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M1",1,"ACL M","76689602",1,"3051602195","00000000000057412638",195,150,150,865,"Y","N",
"2018-11-25 19:22:22","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 10",1,"798401","76594553",1,"3051595589","00000000000057385701",250,170,10,96,"Y","N",
"2018-11-25 19:46:16","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 7",1,"797245","76594553",1,"3051592542","00000000000057373658",250,170,10,96,"Y","N",
"2018-11-25 19:40:52","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","77658205",1,"3051602378","00000000000057411016",232,183,22,793,"Y","N",
"2018-11-25 19:22:40","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","76751207",1,"3051599056","00000000000057418415",270,268,67,1224,"Y","N",
"2018-11-25 19:56:41","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","76751207",1,"3051603637","00000000000057417657",270,268,67,1224,"Y","N",
"2018-11-25 19:19:52","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76751207",1,"3051598999","00000000000057415761",270,268,67,1224,"Y","N",
"2018-11-25 19:30:33","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 54",1,"797624","77238710",1,"3051601081","00000000000057416119",175,80,60,186,"Y","N",
"2018-11-25 19:46:26","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 55",1,"797599","77211334",1,"3051603126","00000000000057405365",240,175,20,113,"Y","N",
"2018-11-25 19:40:25","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 50",1,"798143","77210934",2,"3051602056","00000000000057398188",285,220,10,262,"Y","N",
"2018-11-25 19:32:38","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 19",1,"797838","77210934",1,"3051601288","00000000000057327221",285,220,10,262,"Y","N",
"2018-11-25 19:11:00","Carton","Pack Bench","Pack Bench","D2C pack station 62",1,"797323","75966321",1,"3051598742","00000000000057393581",265,150,20,232,"Y","N",
"2018-11-25 19:51:08","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 56",1,"798013","75966321",1,"3051603860","00000000000057418254",265,150,20,232,"Y","N",
"2018-11-25 19:47:12","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77210930",1,"3051602321","00000000000057407782",130,130,65,419,"Y","N",
"2018-11-25 19:50:16","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 5",1,"797877","77210931",1,"3051594162","00000000000057312247",130,130,65,419,"Y","N",
"2018-11-25 19:08:40","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2",1,"798123","77238712",1,"3051591163","00000000000057390870",170,133,35,262,,,
"2018-11-25 19:04:15","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","77238712",1,"3051597442","00000000000057401841",170,133,35,262,,,
"2018-11-25 19:48:58","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 1",1,"798235","77211512",1,"3051594339","00000000000057295613",270,200,100,217,"Y","N",
"2018-11-25 19:49:59","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 10",1,"798401","77211512",1,"3051597714","00000000000057401951",270,200,100,217,"Y","N",
"2018-11-25 19:34:23","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","77211512",1,"3051600295","00000000000057405296",270,200,100,217,"Y","N",
"2018-11-25 19:24:15","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76649505",1,"3051599199","00000000000057411466",310,130,130,188,"Y","N",
"2018-11-25 19:14:28","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76649505",1,"3051597220","00000000000057411057",310,130,130,188,"Y","N",
"2018-11-25 19:00:23","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76649505",1,"3051597145","00000000000057401965",310,130,130,188,"Y","N",
"2018-11-25 19:21:26","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76649505",1,"3051598914","00000000000057403361",310,130,130,188,"Y","N",
"2018-11-25 19:13:27","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76649505",1,"3051597462","00000000000057401348",310,130,130,188,"Y","N",
"2018-11-25 19:59:26","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76649630",1,"3051603070","00000000000057399111",160,160,80,96,"Y","N",
"2018-11-25 19:58:10","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77261821",1,"3051603477","00000000000057419409",300,185,120,485,"Y","N",
"2018-11-25 19:25:28","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76611239",2,"3051599570","00000000000057402195",276,103,17,119,"Y","N",
"2018-11-25 19:22:55","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-2",2,"797766","76692108",1,"3051598117","00000000000057390505",185,125,5,44,"Y","N",
"2018-11-25 19:48:21","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76692108",1,"3051602416","00000000000057402249",185,125,5,44,"Y","N",
"2018-11-25 19:10:38","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M2",1,"ACL M","76692108",2,"3051597673","00000000000057400349",185,125,5,44,"Y","N",
"2018-11-25 19:58:19","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 09",1,"797237","76692108",1,"3051604375","00000000000057416450",185,125,5,44,"Y","N",
"2018-11-25 19:31:29","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 58",1,"798333","76692108",1,"3051601181","00000000000057412145",185,125,5,44,"Y","N",
"2018-11-25 19:09:05","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76692108",1,"3051597311","00000000000057402720",185,125,5,44,"Y","N",
"2018-11-25 19:20:06","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-7",2,"797544","76755006",1,"3051595624","00000000000057404714",191,170,65,415,,,
"2018-11-25 19:25:24","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","77211510",1,"3051599659","00000000000057412259",200,130,70,112,"Y","N",
"2018-11-25 19:44:17","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","77261817",1,"3051601728","00000000000057413627",102,72,72,60,"Y","N",
"2018-11-25 19:14:32","SmallFinishingCarton","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 12",1,"797945","77652503",3,"3051585887","00000000000057392866",175,124,20,84,"Y","N",
"2018-11-25 19:55:51","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77652503",1,"3051603364","00000000000057400050",175,124,20,84,"Y","N",
"2018-11-25 19:22:03","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","76755033",1,"3051599010","00000000000057405528",140,140,90,212,"Y","N",
"2018-11-25 19:57:47","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","76751302",1,"3051603674","00000000000057399692",190,140,140,638,,,
"2018-11-25 19:08:30","ConveyableCarton","Pack Bench","Pack Bench","D2C pack station 10",1,"798254","77651811",1,"3051598418","00000000000057371536",281,237,48,300,"Y","N",
"2018-11-25 19:28:15","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","77651811",2,"3051599924","00000000000057422225",281,237,48,300,"Y","N",
"2018-11-25 19:31:50","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77204258",1,"3051600946","00000000000057411477",195,90,90,229,"Y","N",
"2018-11-25 19:56:27","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","76597107",1,"3051603191","00000000000057292863",120,120,20,56,"Y","N",
"2018-11-25 19:27:33","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 11",1,"797478","77238716",1,"3051595400","00000000000057272153",215,145,20,318,,,
"2018-11-25 19:27:58","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","77238716",1,"3051599908","00000000000057414079",215,145,20,318,,,
"2018-11-25 19:23:18","PlasticProtectionBag","Bagging Line","Bagging Line","D2C BAG station 2-9",2,"797096","76752904",1,"3051594355","00000000000057402174",410,280,60,1030,,,
"2018-11-25 19:57:12","SmallFinishingCartonSmall","Carton Finishing Line","SmallFinishingCarton","D2C CFS station 14",1,"797137","77242604",1,"3051586637","00000000000057115869",110,110,100,300,,,
"2018-11-25 19:05:36","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M11",2,"ACL M","77210925",1,"3051596592","00000000000057414346",250,231,95,1655,"Y","N",
"2018-11-25 19:32:47","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M1",1,"ACL M","77210925",1,"3051599896","00000000000057416320",250,231,95,1655,"Y","N",
"2018-11-25 19:36:37","Carton","SAP MP2","SAP MP2","SAP Station 26",2,"797166","76631101",1,"3051594467","00000000000057403877",260,100,120,92,"Y","N",
"2018-11-25 19:37:49","MediumPickingCartonLarge","Medium Carton Line","MediumPickingCartonLarge","D2C ACL M11",2,"ACL M","77238652",1,"3051601165","00000000000057418328",170,110,45,347,"Y","N",
"2018-11-25 19:33:47","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76589728",1,"3051599481","00000000000057419121",330,300,50,953,,,
"2018-11-25 19:45:16","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76589728",1,"3051601357","00000000000057417243",330,300,50,953,,,
"2018-11-25 19:48:16","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76589728",2,"3051602026","00000000000057394008",330,300,50,953,,,
"2018-11-25 19:06:56","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L11",2,"ACL L","76589728",1,"3051597718","00000000000057413767",330,300,50,953,,,
"2018-11-25 19:37:46","LargePickingCarton","Large Carton Line","Large Carton Line","D2C ACL L1",1,"ACL L","76589728",1,"3051601306","00000000000057417964",330,300,50,953,,,
"2018-11-25 19:44:38","Carton","Pack Bench","Pack Bench","D2C pack station 09",1,"797237","77260902",1,"3051602857","00000000000057399980",110,90,45,65,"Y","N",
"2018-11-25 19:44:17","MediumPickingCarton","Medium Carton Line","MediumPickingCarton","D2C ACL M2",1,"ACL M","77260902",1,"3051601728","00000000000057413627",110,90,45,65,"Y","N",
"2018-11-25 19:52:48","PlasticProtectionBag","Pack Bench","Pack Bench","D2C pack station 15",1,"797745","77260902",1,"3051604085","00000000000057403163",110,90,45,65,"Y","N",
